Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"If you have a duplex single acting reciprocating pump making 180 strokes/minute, with a 4"" diameter cylinder, a 5"" stroke and operating with 96% volumetric efficiency, what is the capacity of this pump?",General,B,59 gpm,24 gpm,94 gpm,47 gpm,,,4
The amount of refrigerant in a storage cylinder is measured by __________.,General,B,pressure,volume,weight,temperature,,,3
"If you have a duplex single acting reciprocating pump making 180 strokes/minute, with a 6"" diameter cylinder, a 14"" stroke and operating with 87% volumetric efficiency, what is the capacity of this pump?",General,B,626 gpm,134 gpm,268 gpm,537 gpm,,,3
"Newly developed refrigerants, used to reduce stratospheric  ozone depletion, are sometimes refered to as azeotropic. This means that the resulting liquid_________.",General,B,will condense at a temperature lower than the boiling point of the componant withthe lowest boiling point,boils at a temperature equal to the boiling point of the component with the lowest boiling point,will condense at a temperature equal to the highest condensation point of the component with a condensation point equal to any one of the components,boils at a temperature independent of any individual components in the mixture,,,4
The operation of a P-tank depends upon __________.,General,B,fluidizing the dry bulk material,creating a liquified barite slurry,directing the material to the air outlet,All of the above,,,1
"When checking the level of a fuel oil tank using a  pneumercator, the initial reading obtained can be quickly verified by __________.",General,B,repeating the process and getting the same reading again,sounding the tank with a tape coated with a fuel indicating paste,a gauge reading of zero when the control handle is in the purge position,a gauge reading equal to supply air pressure when the control handle is in the purge position,,,1
"If you have a duplex double acting reciprocating pump making 110 strokes/minute, with a 5"" diameter cylinder, a 10"" stroke and operating with 83% volumetric efficiency, what is the capacity of this pump?",General,B,39 gpm,67 gpm,135 gpm,155 gpm,,,4
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 3"" diameter cylinder, a 5"" stroke and operating with 91% volumetric efficiency, what is the capacity of this pump?",General,B,30 gpm,9 gpm,36 gpm,18 gpm,,,4
Dehydrators are usually located in the liquid line of refrigeration systems in order to __________.,General,B,remove oil from the refrigerant,prevent icing of the expansion valve,reduce compressor discharge line sweating,prevent liquid slugging in the suction line,,,2
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 4"" stroke and operating with 96% volumetric efficiency, what is the capacity of this pump?",General,B,42 gpm,34 gpm,21 gpm,85 gpm,,,1
A liquid line solenoid valve controls refrigerant flow to the evaporator by __________.,General,B,throttling the refrigerant,fully opening or closing,sensing the superheat in the tail coil,sensing the temperature in the liquid line,,,2
"If you have a duplex double acting reciprocating pump making 110 strokes/minute, with a 5"" diameter cylinder, a 12"" stroke and operating with 91% volumetric efficiency, what is the capacity of this pump?",General,B,204 gpm,102 gpm,245 gpm,51 gpm,,,1
The operation of a P-tank depends upon __________.,General,B,moving the dry barite with a liquid mud pump,using nozzles to recirculate the dry bulk material,aerating the barite,All of the above,,,3
"If you have a duplex single acting reciprocating pump making 180 strokes/minute, with a 3"" diameter cylinder, a 4"" stroke and operating with 97% volumetric efficiency, what is the capacity of this pump?",General,B,21 gpm,28 gpm,11 gpm,43 gpm,,,1
"If you have a simplex single acting reciprocating pump making 190 strokes/minute, with a 3"" diameter cylinder, a 12"" stroke and operating with 90% volumetric efficiency, what is the capacity of this pump?",General,B,126 gpm,63 gpm,251 gpm,31 gpm,,,4
The amount of HCFC-123 in a storage cylinder is measured by __________.,General,B,saturation pressure,volume,weight,saturation temperture,,,3
The lubrication oil in the sump of a secured refrigeration  compressor is heated to __________.,General,B,reduce absorption of refrigerant by the oil,prevent refrigerant vaporization,remove entrained water,remove wax and gum,,,1
"If you have a duplex single acting reciprocating pump making 150 strokes/minute, with a 5"" diameter cylinder, a 7"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,119 gpm,85 gpm,42 gpm,170 gpm,,,2
"If you have a duplex single acting reciprocating pump making 140 strokes/minute, with a 4"" diameter cylinder, a 5"" stroke and operating with 94% volumetric efficiency, what is the capacity of this pump?",General,B,45 gpm,36 gpm,18 gpm,72 gpm,,,2
"When the insulation breaks down within a metal encased, portable, electric tool, __________.",General,B,added safety features are built into the receptacle to allow continued use of the tool,care should be taken to insert the plug correctly when energizing the tool,you should stand on a grounded deck plate before energizing the tool,line voltage may be placed on the tool casing making it dangerous to operate,,,4
The individual box temperatures of a multibox refrigeration system are controlled by __________.,General,B,expansion valves,solenoid valves,back-pressure valves,regulation of the cooling water,,,2
Acetylene should never be used at pressures in excess of 15 psig because the __________.,General,B,acetylene cylinders have a maximum allowable pressure of 15 psig,fusible plug will blow out,relief valve will lift,slightest shock could cause an explosion,,,4
"If you have a duplex single acting reciprocating pump making 170 strokes/minute, with a 6"" diameter cylinder, a 5"" stroke and operating with 97% volumetric efficiency, what is the capacity of this pump?",General,B,84 gpm,50 gpm,101 gpm,202 gpm,,,3
"If you have a duplex single acting reciprocating pump making 120 strokes/minute, with a 3"" diameter cylinder, a 4"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,19 gpm,7 gpm,14 gpm,28 gpm,,,3
"A 'P-tank', as used aboard oilfield supply boats is __________.",General,B,a pressurized vessel designed to carry dry pulverized materials,a tank which is used to store compressed air at 100 psi,a pneumatically operated tank used to transport liquid drill mud,All of the above,,,1
Water regulating valves are installed to vary the water flow through the water cooled refrigeration condensers in response to __________.,General,B,compressor speed,compressor discharge temperature,compressor discharge pressure,condenser discharge temperature,,,3
"If you have a duplex single acting reciprocating pump making 150 strokes/minute, with a 6 inch diameter cylinder, a 4 inch stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,140 gpm,70 gpm,35 gpm,20 gpm,,,2
"If you have a duplex single acting reciprocating pump making 150 strokes/minute, with a 6"" diameter cylinder, a 4"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,47 gpm,35 gpm,140 gpm,70 gpm,,,4
"If you have a simplex single acting reciprocating pump making 190 strokes/minute, with a 5 inch diameter cylinder, a 12 inch stroke and operating with 75% volumetric efficiency, what is the capacity of this pump?",General,B,73 gpm,291 gpm,145 gpm,349 gpm,,,1
A typical shipboard domestic multi-box refrigeration system operates with one compressor and condenser.  What is the purpose of the sensing line connected to the thermal bulb at the evaporator coil outlet?,General,B,To open or close the solenoid valve when the box temperature increases or decreases.,To open the back-pressure regulating valve when evaporator  coil pressure increases.,To direct evaporator outlet pressure to the lower part of the solenoid bellows.,To transmit the pressure (proportional to the coil  superheat) to the thermal expansion valve.,,,4
Which of the following listed pressures is the maximum acetylene gas pressure that can be safely used in gas welding?,General,B,10 psi,15 psi,25 psi,35 psi,,,2
"If you have a duplex single acting reciprocating pump making 110 strokes/minute, with a 6"" diameter cylinder, a 7"" stroke and operating with 91% volumetric efficiency, what is the capacity of this pump?",General,B,100 gpm,43 gpm,172 gpm,86 gpm,,,4
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 6"" diameter cylinder, a 4"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,211 gpm,130 gpm,118 gpm,60 gpm,,,4
Thermostatic expansion valves are opened __________.,General,B,by spring pressure and closed by refrigerant pressure,by refrigerant pressure and closed by spring pressure,and closed by spring pressure,and closed by refrigerant pressure,,,2
"When gas welding or burning, the acetylene working pressure must be kept below 15 psi to prevent a possible __________.",General,B,explosion,torch backfire,torch flameout,acetone fire,,,1
"If you have a duplex single acting reciprocating pump making 170 strokes/minute, with a 8 inch diameter cylinder, a 8 inch stroke and operating with 89% volumetric efficiency, what is the capacity of this pump?",General,B,263 gpm,132 gpm,66 gpm,33 gpm,,,1
Which of the following statements describes the characteristics of precision manufactured roller bearings?,General,B,They are not capable of maintaining alignment over long periods of time.,They have a relatively high power loss due to friction.,They are well adapted to variable speed operation.,Their lubrication is complicated and requires constant attention.,,,3
