Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"Water washing of the water-tube boiler firesides is necessary to maintain efficient operation, but can lead to __________.;  ; I. sulfuric acid corrosion  ; II. deterioriation of the refactory",MEP,B,I only,II only,Both I and II,Neither I nor II,,,1
Boiler furnace brickwork can be fractured and broken by thermal shock caused by __________.,MEP,B,leaving the registers open on a hot boiler,load changes on the boiler while answering bells,allowing the furnace to cool too slowly,cold feedwater passing through the boiler economizer,,,1
The two most common causes of boiler corrosion attributable to boiler water are dissolved oxygen and __________.,MEP,B,carbon monoxide,hydroxyl ions,ammonia,nitrogen,,,2
A ruptured boiler tube should be removed by __________.; ; I. spliting the tube end three or more times  ; II. cutting out most of the tube and then allow it to   disintegrate as the boiler is normally fired,MEP,B,I only,II only,Both I and II,Neither I nor II,,,4
"In addition to causing erosion of turbine blades, slugs of  water in the steam supply to a turbine driven pump can result in __________.",MEP,B,thermal shock to the bearings,erratic governor operation,loss of load with resultant turbine overspeed,overheating of the wearing rings,,,2
"Before giving a boiler a surface blow, you must __________.",MEP,B,open the skin valve on the blowdown line,secure the fires in the furnace,lower the water level to a half glass,increase the boiler steam pressure above normal,,,1
The purpose of firebrick in a water tube boiler furnace is to __________. ;  ; I. protect the tubes from direct flame impingement   ; II. confine the combustion gases within the furnace,MEP,B,I only,II only,Both I and II,Neither I nor II,,,2
"The boiler water level is normal, the main condenser hotwell level is normal, and the DC heater shows a level 40% of full.  You should __________.",MEP,B,prime the condensate pump,bypass the vent condenser,slow the main unit,open the makeup feed vacuum drag line,,,4
Thin sheets of mica are installed in boiler gage glasses to __________.   I. reduce the possibility of the glass from becoming   etched  II. limit the possibility of glass being blown out   into the fire room,MEP,B,I only,II only,Both I and II,Neither I nor II,,,3
The depth of fuel oil in a double bottom tank is measured through the  __________.,MEP,B,vent line,depth gage,manhole cover,sounding tube,,,4
Why are the burner registers closed a few minutes after a boiler has been secured to be cooled?,MEP,B,To prevent cracking the furnace refractory.,To prevent further steam generation.,To allow more rapid furnace cooling.,To allow continued steam generation.,,,1
"In a boiler where the drum water level is automatically controlled, which of the following conditions could cause erratic variations in the water level?",MEP,B,High total dissolved solids content and foaming in the drum.,Low pH boiler water value.,Uncontrolled fluctuating deaerator water level.,Inability to maintain or correct high feedwater temperature.,,,1
Sliding contact bearings are classified into two general categories: journal bearings and __________.,MEP,B,radial bearings,needle bearings,thrust bearings,roller bearings,,,3
Most main propulsion reduction gear bearings are __________.,MEP,B,self-lubricating,rigidly mounted,spherical-seated,self-aligning,,,2
"When the rate of heat transfer through tube walls is so reduced that the metal becomes overheated, which of the following conditions will result in the boiler?",MEP,B,Steam gouging,Fireside burning,Fireside thinning,Steam binding,,,2
The purpose of the water tube boiler furnace refractory is to __________. ;  ; I. protect the water drum from direct flame impingement  ; II. reinforce and strengthen the casing,MEP,B,I only,II only,Both I and II,Neither I nor II,,,1
Saltwater contamination of condensate could occur at which  component?,MEP,B,DC heater,Aftercondenser,Evaporator,Intercondenser,,,3
The internal feed pipe in a D-type marine boiler provides __________. ;  ; I. distribution of feed water evenly throughout the steam drum ; II. guidance of the feedwater towards the downcomers as it enters the drum,MEP,B,I only,II only,Both I and II,Neither I nor II,,,3
"When you are transferring fuel oil to the settling tanks, precautions to be observed should include __________.",MEP,B,plugging gooseneck tank vents to prevent accidental overflow,maintaining a high transfer rate until a slight trickle of  oil is observed flowing from the overflow line,sounding the tanks frequently and reducing the transfer rate as the level approaches maximum fill,maintaining a supply of chemical dispersant to cleanup minor oil spills adjacent to the ship,,,3
The main reason for keeping an operating boiler burner register fully open while steaming is to prevent __________.,MEP,B,boiler explosions,the fires being blown out,boiler register warping,improper fuel/air mixture,,,4
"In a steaming boiler, most dissolved chlorides tend to concentrate at, or near, the __________.",MEP,B,tube joints,mud drum,water surface,floor tubes,,,3
"A leaking boiler desuperheater may be determined by a/an __________.;   ; I. gradual, but continual rise in alkalinity  ; II. hydrostatic test",MEP,B,I only,II only,Both I and II,Neither I nor II,,,2
The turbine of a turbo-electric drive should be secured by  __________.,MEP,B,closing the main steam stops,dynamic braking of the generator,tripping the throttle trip by hand,closing the throttle by hand,,,3
"In automatic combustion control systems, increasing or decreasing a loading pressure by a set amount is called __________.",MEP,B,biasing,loading,relaying,transmitting,,,1
A boiler desuperheater is installed in high pressure boilers to  __________.   I. maintain flow through the superheater  II. raise the steam temperature in the steam drum,MEP,B,I only,II only,Both I and II,Neither I nor II,,,1
"Once a huddling chamber type safety valve has begun to initially open, it will then pop open due to the __________.; ;  I. expansion of the steam leaving the nozzle  ; II. forces exerted on the projecting lips",MEP,B,I only,II only,Both I and II,Neither I nor II,,,2
A common gas dissolved in water contributing to the greatest amount of corrosion in a condensate system is __________.,MEP,B,carbon dioxide,hydrogen,carbon monoxide,nitrogen,,,1
"In a water tube boiler, waterwall tubes are effectively used to __________. ;  ; I. decrease the amount of refractory material necessary in non-waterwall installations  ; II. allow for significant increases in the combustion rates",MEP,B,I only,II only,Both I and II,Neither I nor II,,,3
Fuel oil is transferred to the settling tanks for __________.,MEP,B,filtering and purifing before being pumped to the burners,purging of any large air bubbles that have formed,heating to allow water and sediment to settle out,heating to the correct temperature for proper atomization,,,3
