Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
The purpose of  a magnetic relay is to,Electrical,A,open a circuit only in the event of overload,remotely open and close contacts,provide overcurrent  protection during starting,relay voltages at increased power,,,2
A semiconductor is a material with a,Electrical,A,conductivity higher then a normal conductor,conductivity higher then a normal insulator,high conductivity at low temperatures,low conductivity at high temperatures,,,2
The most common source of excitation for synchronous motors is a/an _____________.,Electrical,A,low voltage battery,motor attenuator set,DC exciter generator,AC supply,,,3
"On an engine throttle control system, the aux control circuits are provided with devices to prevent excessive over travel of the pilot valve by the synchronous motor these devices are called.",Electrical,A,overlap sensor,limit switch,over travel relay,proximity switch,,,2
The speed of the squirrel cage induction motor is determined by,Electrical,A,Dia of stator,No of stator poles,Rotor winding resistance,Bar resistance of conducting rotor,,,2
The method used to produce electron emission in most vacuum tubes is known as,Electrical,A,Photo electric emission,Secondary electric emission,Cold cathodic electric emission,Thermionic emission,,,4
Di electric constant of 3.6,Electrical,A,Water,Paper,Electrolyte,Air,,,2
RMS value of a sine wave current is expressed as,Electrical,A,"Average value,",Max value,Effective value,Instantaneous value,,,3
Which of the following statements comparing transistors and vacuum tubes is correct?,Electrical,A,Both transistors and vacuum tubes have a cathode that must be heated to give off electrons.,"A vacuum tube must have a heated cathode, where transistors do not.",Neither transistors nor vacuum tubes require heat for electrons to flow.,The anode of both transistors and vacuum tubes must be heated to give off electrons.,,,2
Electric and electro-hydraulic steering gear motors are required by Coast Guard Regulations (46 CFR) to be _________.,Electrical,A,protected by a circuit breaker set at 125% and a thermal overload device,provided with a running motor overcurrent protection device,served by a single two conductor cable,served by two feeder circuits,,,2
The full torque electric brake on an electric cargo winch functions to __________.,Electrical,B,act as a backup brake in the event the mechanical brake should fail,automatically hold the load as soon as current to the machine is shut off,automatically govern the lowering speed of the load,automatically govern the hoisting speed of the load,,,2
"When troubleshooting most electronic circuits, 'loading effect' can be minimized by using a voltmeter with a/an __________.",Electrical,B,input impedance much greater than the impedance across which the voltage is being measured,input impedance much less than the impedance across which the voltage is being measured,sensitivity of less than 1000 ohms/volt,sensitivity of more than 1000 volts/ohm,,,1
"On a vessel with turbo-electric drive, which of the following conditions would indicate that the propulsion motor had dropped out of synchronization with the propulsion generator?",Electrical,B,Excessive vibration of the vessel,Tripped main motor interlocks,Overheated crosstie busses,Closed contact in the field circuits,,,1
"On some diesel-electric ships, the DC propulsion motor will only attain half speed when the generator fields are fully  excited.  Speeds above this are obtained by __________.",Electrical,B,rotating brush alignment,raising the generator engine speed,lowering the generator engine speed,decreasing excitation,,,2
"In a diesel electric plant, raising the generator's field excitation will cause the DC propulsion motor to __________.",Electrical,B,increase in speed,decrease in speed,affect generator speed only,affect main motor speed if done in conjunction with higher  generator engine speeds,,,1
Electric propulsion coupling excitation is reduced at slow speeds to __________.,Electrical,B,increase speed control,increase shaft torque,prevent coupling overheating,prevent coupling slippage,,,3
An electric tachometer receives the engine speed signal from a __________.,Electrical,B,small generator mounted on the engine,bimetallic sensing device,stroboscopic sensing device,vibrating reed meter generating a voltage proportionate to  engine speed,,,1
"A three-phase alternator is operating at 450 volts with the switchboard ammeter indicating 300 amps.  The kw meter  currently indicates 163.6 KW, with a power factor of 0.7. If the power factor increases to 0.8, the KW meter reading  would increase by __________.",Electrical,B,17.8 KW,23.2 KW,30.6 KW,37.8 KW,,,2
A semiconductor that decreases in resistance with an increase in temperature is known as a __________.,Electrical,B,resistor,thermistor,diode,thermopile,,,2
The shunt used in an ammeter should be connected in __________.,Electrical,B,series with the load and in parallel with the meter movement,parallel with the load and in series with the meter movement,parallel with the load and in parallel with the meter movement,series with the load and in series with the meter movement,,,1
Brushless generators are designed to operate without the use of __________.,Electrical,B,brushes,slip rings,commutators,all of the above,,,4
An operating characteristic appearing on the name plates of shipboard AC motors is __________.,Electrical,B,type of overload protection,rated slip,temperature rise,locked rotor torque,,,3
