Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
Fuel is ignited in a diesel engine cylinder by __________.,Motor,B,a spark plug,injectors,the heat of compression,increasing jacket water temperatures,,,3
"In a diesel engine, the time taken to heat the fuel particles, turn them into vapor, and bring about combustion is called __________.",Motor,B,injection lag,ignition delay,compression ignition,turbulence lag,,,2
The function of diesel engine piston compression rings is to __________.,Motor,B,prevent piston side thrust,prevent engine friction losses,transmit heat from the piston to the cylinder liner,remove oil from the cylinder combustion space,,,3
"If the coolant temperature is too low as it passes through  internally cooled fuel injectors, the injectors can be damaged by __________.",Motor,B,water condensation in the fuel,corrosion of the nozzle tip,carbon deposits on the nozzle tip,inadequate lubrication of the needle valve,,,2
A directly connected or geared main propulsion diesel engine should be fitted with a/an __________.,Motor,B,constant speed governor,variable speed governor,isochronous hunting governor,nutating disk governor,,,2
Which characteristic of the Otto cycle occurs in the actual diesel cycle but NOT in the theoretical diesel cycle?,Motor,B,No pressure increase during combustion.,Rapid pressure decrease during compression.,Rapid volume increase during combustion.,No volume increase during combustion.,,,4
The principal hazard to personnel when a diesel nozzle tester is in use is __________.,Motor,B,electrical shock,toxic fumes,explosion,blood poisoning,,,4
"A possible cause for an individual piston to knock when at  TDC on a slow-speed, two-stroke/cycle main propulsion diesel engine could be due to __________.",Motor,B,early fuel injection,excessive bearing play within the running gear,overloading of the cylinder,all of the above,,,4
Which of the bearing types listed is most commonly used in  smaller vessel main propulsion reduction gears as thrust bearings?,Motor,B,Ball bearings,Poured bearings,Sleeved bearings,Tapered roller bearings,,,4
"A diesel engine is operating with excessively high exhaust  temperatures at all cylinders.  To correct this condition,  you should FIRST __________.",Motor,B,reduce the engine load,increase the cooling water flow,increase the lube oil pressure,adjust the fuel rack,,,1
Excessive diesel engine back pressure may be an indication  of __________.,Motor,B,carbon buildup in the exhaust manifold,overcooling of the exhaust manifold,eroded muffler baffle plates,high injection pressure,,,1
The main reason for using bimetallic piston rings is to __________.,Motor,B,increase engine thermal efficiency,reduce specific fuel consumption,reduce the probability of ring fracture,allow for ring expansion,,,3
"In order to start a large, low-speed, main propulsion diesel engine on high viscosity fuel after an extended shutdown, the __________.",Motor,B,fuel must be preheated,intake air should be preheated,lube oil outlet temperature should be increased 20° above normal,none of the above,,,1
A spring-loaded centrifugal flyweight governor responds to  reduced engine load with an immediate increase in __________.,Motor,B,pilot valve oil pressure,speeder spring force,compensation needle valve clearance,centrifugal force on the flyweights,,,4
Lube oil accumulating in the cooling water system of a diesel engine will result in __________.,Motor,B,lube cooler failure,poor heat transfer,mechanical lubricator failure,camshaft seizure,,,2
A fuel leak occurs in the high pressure fuel piping between the injection pump and fuel nozzle.  This requires  immediate repair because of the __________.,Motor,B,high cost of fuel,serious fire hazard,possibility of pollution,poor combustion which will occur in that cylinder,,,2
The device used to limit engine torque at various engine speeds is called a __________.,Motor,B,speed limiting governor,variable speed governor,constant speed governor,load limiting governor,,,4
Which of the speeder springs listed is more suitable for a  governor installed on an engine operating over a wide speed range?,Motor,B,Spiral,Conical,Cylindrical,Helical,,,2
"In a diesel engine, internal combustion causes the piston to be moved by __________.",Motor,B,the simple admission of fuel and air into the combustion space only,the pressure of gases developed,specially designed parts connected to a shaft,the concept of reciprocity,,,2
A secondary function of diesel engine piston rings is to __________.,Motor,B,reduce friction losses in the engine,absorb the piston side thrust,prevent cylinder liner wear,prevent excess lubricant from reaching the combustion space,,,4
"When a nozzle tester is being used to test a 'closed' type  fuel injection nozzle, a clogged nozzle orifice will be indicated by a __________.",Motor,B,distorted spray pattern,chattering sound when the nozzle closes,squealing sound midway in the pump stroke,popping sound when the nozzle opens,,,1
"Where engine bores exceed 230 mm, a bursting disc or flame  arrester is to be fitted __________.",Motor,B,at the supply inlet to the control air manifold for non- reversing engines,on the exhaust manifold prior to the inlet of the turbochargers,on all devices subject to the by-products of combustion or  lubrication system vapors,in way of the starting valve of each cylinder for direct reversing engines having a main starting manifold,,,4
Engine coolant accumulating in the diesel engine lubricating oil can result from a __________.,Motor,B,low oil pressure,high coolant pressure,leaking fuel injector,cracked cylinder head or liner,,,4
Persistent knocking of one cylinder of a diesel engine ceases when the fuel supply to that cylinder is secured. This problem may be a result of __________.,Motor,B,low loading of that cylinder,faulty combustion in that cylinder,sluggish piston ring action,excessive piston cooling,,,2
"In a Kingsbury thrust bearing, the thrust shoes are __________.",Motor,B,"pivoted, and the thrust collar turns with the shaft","turned by the shaft, and the thrust collar is stationary",lubricated by a ring oiler,hard chrome-faced to withstand wear,,,1
"The purpose of the energy cell, or air cell, is to __________.",Motor,B,cause autoignition in the cell rather than in the main combustion chamber,create a high turbulence within the main combustion chamber,allow the spray to hit the piston rim rather than the cooler cylinder wall,make a blast in the main chamber prior to the piston expansion stroke,,,2
