Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
The exposed portion of the outboard propeller shaft is protected against seawater corrosion by __________.,General,B,a heavy lubricant,"a covering of plastic, rubber, or shrunk-on composition sleeve",a corrosion-resistant paint,a layer of oxidation formed when the metal of the shaft is  exposed to seawater,,,2
Why are removable sleeves installed on centrifugal pump shafts?,General,B,They make it easier to replace the pump shaft packing.,They can be economically replaced as they wear out.,They can be removed when it is necessary to lighten the weight of the pump.,They increase the strength of the shaft.,,,2
"If a reciprocating air compressor has a knock occurring in  frequency with its operating RPM, the cause is probably __________.",General,B,misalignment or worn main bearings,insufficient cylinder lubrication,defective or poorly fitted valves,all of the above,,,1
Piping is sized by its nominal __________.,General,B,inside diameter regardless of other parameters,outside diameter regardless of other parameters,"inside diameter from 1/8 inch to 12 inches, and over 12 inches by its outside diameter","inside diameter from 1/8 inch to 24 inches, and over 24 inches by its outside diameter",,,3
A good quality oil used in main propulsion engine lubrication systems should be __________.,General,B,free from all chemical additives,quickly chemically oxidized,resistant to permanent emulsification,readily saponified with water,,,3
"When air at a given temperature, contains the maximum amount of moisture for that temperature, the air is said to be __________.",General,B,superheated,saturated,condensing,evaporating,,,2
Which of the listed types of pumps is NOT likely to be installed in a main drainage or evacuation system?,General,B,Reciprocating pump,Centrifugal pump,High pitch rotary vane pump,Eductor pump,,,3
"In a compression type grease cup, the lubricant is forced into the bearing by __________.",General,B,gravity flow,spring force,a pressure gun,a zerk fitting,,,2
The term referring to the number of teeth per inch on a hacksaw blade is known as the __________.,General,B,set,rake,pitch,thread gauge,,,3
Which of the following statements represents the advantage  of rotary pumps as compared to reciprocating pumps?,General,B,The high discharge pressure of the rotary pumps permits a larger volume of fluid per unit time than the reciprocating pump.,Rotary pumps are capable of pumping more fluid than reciprocating pumps of the same weight.,Rotary pumps occupy only one-half the space of reciprocating pumps.,"Rotary pumps eliminate discharge slippage of the pumped liquid, while this does not hold true for a reciprocating pump.",,,2
Which of the following factors will have the greatest effect on the heating load within a conditioned space?,General,B,Solar gain,Infiltration and ventilation air,Occupants inside the space,Entertainment equipment within the space,,,2
Which of the following terms represents the form of heat removed from the refrigerant in the condenser of a  refrigeration system?,General,B,Latent heat of vaporization,Heat of compression,Superheat,All of the above,,,4
Which of the devices listed should be used to reshape a grinding wheel?,General,B,A round nose tool,An oil stone,A wheel dressing tool,A sharp nose tool,,,3
Water leaking through the stern tube stuffing box is used to accomplish which of the following actions?,General,B,Cooling,Lubrication,Flushing,All of the above,,,4
Water hammer in a steam heating system can be caused by __________.,General,B,filling the auxiliary boiler with cold water,steam admitted to a cold pipe,filling the auxiliary boiler with hot water,draining a soot blower line before cracking the steam supply valve,,,2
Main propulsion engine lube oil sumps should be constructed __________.,General,B,so as to never be integral with the main engine foundation,with a sloped bottom,"only of nonferrous, noncorrosive metals",with drain/return lines terminating just above or at the designed normal level,,,2
A major controlling factor in the location of the condensate return piping from a heating system is/are __________.,General,B,the requirement for a gravity return,the requirement for short laterals run,the requirement to minimize conflict with headroom and other services,all of the above,,,1
"If the existing vapor pressure is subtracted from the indicated pressure at the pump suction, the remainder is the __________.",General,B,pump head,total suction head,discharge head,apparent net positive suction head,,,4
A first stage unloader installed in a low pressure air compressor is unable to completely retract. This will result in __________.,General,B,overheating of the discharge valve,loss of moisture in the air charge in the receiver,frequent lifting of the intercooler relief valve,an abnormally low intercooler pressure,,,4
The heat removed from the refrigerant in the condenser of a refrigeration plant is the __________.,General,B,latent heat of expansion,sensible heat of condensation,heat of compression,all of the above,,,3
"When conducting a hydrostatic test on the distillate cooler shell of a flash type evaporator, liquid appears well inside one of the tubes.  In order to correct this, you should __________.",General,B,reroll the tube,seal weld the tube,plug the tube,all of the above would be considered satisfactory as a temporary repair until permanent repairs may be conducted,,,3
