Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
Treatment of frostbite is to __________.,Naval,B,rub with ice or snow,rub briskly to restore circulation,wrap tightly in warm cloths,warm exposed parts rapidly,,,4
"When using a dry chemical fire extinguisher to fight a fuel oil fire, you should __________.",Naval,B,attack the fire from the leeward side,direct the chemical discharge into the center of the burning fuel surface,sweep the chemical discharge back and forth across the burning fuel surface,invert the dry chemical extinguisher before starting to fight the fire,,,3
Which of the listed sources of ignition may cause fuel vapors to ignite?,Naval,B,Static electricity,An open and running motor,Loose wiring,All of the above,,,4
"Which of the listed materials would be considered as a burning class ""C"" fire?",Naval,B,Fuel oil,Wood,Celluloid,Electrical insulation,,,4
The ventilation system aboard your vessel has fire dampers  restrained by fusible links.  Which of the following statements concerning the fusible links is true?,Naval,B,A fusible link will automatically open after a fire is extinguished and reset the damper.,Fusible links must be replaced at every inspection for certification.,Fusible links are tested by applying a source of heat to them.,Fusible links must be replaced if a damper is closed.,,,4
"If a fire hose is left unattended and under pressure with the nozzle shut off, the fire hose will __________.",Naval,B,burst under pressure,lash about violently,remain motionless,become elongated by 125%,,,3
"On a cargo vessel, fire and boat drills must be held within 24 hours of leaving port if the percentage of the crew replaced is more than __________.",Naval,B,0.05,0.1,0.25,0.4,,,3
The most likely location for a liquid cargo fire to occur on a tanker would be __________.,Naval,B,in the midships house,at the main deck manifold,at the vent header,in the pumproom,,,4
A crew member has suffered frostbite to the toes of his right foot.  Which of the following is NOT an acceptable first aid measure?,Naval,B,Rub the toes briskly.,Elevate the foot slightly.,Warm the frost bitten toes rapidly.,Give aspirin or other medication for pain if necessary.,,,1
"For the best extinguishing effect, the discharge from a dry chemical type fire extinguisher should be directed at the __________.",Naval,B,base of a fire,top and sides of a fire,middle of a fire,highest flames in a fire,,,1
Kapok lifejackets require proper care and should NOT be __________.,Naval,B,stowed near open flame or where smoking is permitted,"used as seats, pillows, or foot rests",left on open decks,all of the above,,,4
"A health hazard, listed on a Material Safety Data Sheet (MSDS), that can cause cancer in exposed individuals is called a __________.",Naval,B,carcinogen,cryogenic,irritant,mutagen,,,1
"A fire, occurring in the windings, of an overloaded electrical motor, is considered a __________.",Naval,B,"class ""A"" fire","class ""B"" fire","class ""C"" fire","class ""D"" fire",,,3
"When the cotton cover of a fire hose becomes oily or greasy, it should be washed with a solution of mild soapy freshwater and __________.",Naval,B,a soft-bristled brush,a holystone,a canvas wiper,cornstarch,,,1
Fusible link fire dampers are operated by __________.,Naval,B,a mechanical arm outside the vent duct,electrical controls on the bridge,the heat of a fire melting the link,a break-glass and pull-cable system,,,3
"A tank or compartment is ""gas free"" when there is an absence of dangerous concentrations of __________.",Naval,B,all flammable liquids,any combustible liquid,flammable or toxic gases,residues from cargo oil,,,3
"Which of the listed methods, is the most effective to fight a fire on the open deck of a vessel if using a dry chemical type fire extinguisher?",Naval,B,Approach the fire from the windward side.,Direct the extinguisher discharge at the base of the fire.,Move the discharge stream back and forth in a rapid sweeping motion.,All of the above.,,,4
Fire dampers prevent the fire spreading through the process of __________.,Naval,B,convection,conduction,radiation,direct contact,,,1
"When compared to low-expansion foam, a high-expansion foam  will __________.",Naval,B,be wetter,be lighter,be more heat resistant,not cling to vertical surfaces,,,2
A burning AC motor would be considered what class of fire?,Naval,B,"Class ""A""","Class ""B""","Class ""C""","Class ""D""",,,3
"The explosive range of benzene is 1.4% to 8% by volume in air.  If you sample an empty tank that had contained benzene and obtained a reading of 50% L.E.L. on a combustible gas indicator, then the __________.",Naval,B,vapor/air mixture is too lean to burn,vapor concentration at the sample point is 0.7%,vapor/air mixture is not within the flammable range,all of the above,,,4
A fire hose is subject to damage if the swivel on the female coupling is lubricated with __________.,Naval,B,Graphite,Grease,Soap,Talc,,,2
Which of the following is least likely to cause the ignition of fuel vapors?,Naval,B,Static electricity,An open running electric motor,Loose wiring,Explosion proof lights,,,4
"If emergency welding repairs must be made to the upper area of a fuel tank, the tank and/or adjacent compartments may need to be __________.",Naval,B,gas freed,inerted,filled with water,all of the above as necessary,,,4
The most effective warming treatment for a crew member suffering from hypothermia is __________.,Naval,B,running or jumping to create heat,lying in the sun,a warm water bath,mouth-to-mouth resuscitation,,,3
"When using a dry chemical type fire extinguisher in a windy location, you should direct the stream from __________.",Naval,B,downwind,upwind,across the wind,directly above,,,2
A fire may be spread by which of the following means?,Naval,B,Conduction of heat to adjacent surfaces,Direct radiation,Convection,All of the above,,,4
"When compared to a high-expansion foam, a low-expansion foam will __________.",Naval,B,be dryer,be lighter,be more heat resistant,cling to vertical surfaces,,,3
A fire in an electrical generator is considered to be __________.,Naval,B,"Class ""A""","Class ""B""","Class ""C""","Class ""D""",,,3
